# PROVENANCE MAP — one row per ledger section (§685.5 / §687; machine-derived, ADDITIVE, never a rewrite of history)
# status: OPUS-TEXT/FABLE-TEXT = the section's own header names a seat · TRAILER-* = recovered from the
# introducing commit's Co-Authored-By (the §685.5(ii) route, validated 26/28 at the §238–§274 boundary)
# UNKNOWN = neither channel names a seat — these are what the owner's rule leaves genuinely owed.
#   reproduces every committed row byte-for-byte — see tests/scripts/provenanceMap.test.js arm 1)
# Regenerate: node scripts/audit/provenance-map.mjs --map docs/PROVENANCE_MAP.tsv --write docs/PROVENANCE_MAP.tsv
# Walked at: refs/heads/review-fixes-2026-07-08 = d6828148df837d5dc0ccc7ed742197dd13b65a9c (rows are ADDITIVE; the generator REFUSES to write unless it first
#   reproduces every committed row byte-for-byte — see tests/scripts/provenanceMap.test.js arm 1)
section	odq_line	status	trailer	intro_commit	discharge	header
§720.1	31109	UNKNOWN	NONE	99cffd448		§720.1 THE COMMISSION.** The owner asked, in two messages, that we study **how Dwarf Fortress
§720.2	31116	UNKNOWN	NONE	99cffd448		§720.2 ⛔⛔ DF DOES NOT DO WHAT THE PROPOSAL ASSUMED, AND IT IS THE CLEAREST COUNTEREXAMPLE IN
§720.3	31127	UNKNOWN	NONE	99cffd448		§720.3 ⭐⭐ THE SENTENCE THAT REFRAMES THE WHOLE QUESTION.** *"The real axis is not 'all at once'
§720.4	31137	UNKNOWN	NONE	99cffd448		§720.4 ⭐ WHERE THE OWNER'S INSTINCT IS EXACTLY RIGHT, AND DF AGREES.** DF's **world-construction
§720.5	31148	UNKNOWN	NONE	99cffd448		§720.5 DF's TERRAIN PIPELINE, AND THE TWO PROPERTIES WORTH STEALING.** Six coarse fields
§720.6	31161	UNKNOWN	NONE	99cffd448		§720.6 THE REJECTION BOUNDARY IS HARD AND EARLY, AND OURS MUST BE HARDER.** All ~26 of DF's
§720.7	31174	UNKNOWN	NONE	99cffd448		§720.7 SIMCITY — THE ORGANIC LOOK IS THREE THINGS, AND ALMOST NONE OF IT IS GEOMETRY.**
§720.8	31186	UNKNOWN	NONE	99cffd448		§720.8 ⭐⭐ THE CHEAPEST HIGH-PAYOFF ITEM IN THE STUDY.** SimCity 4 draws a lot's **growth stage
§720.9	31193	UNKNOWN	NONE	99cffd448		§720.9 THE CONVERGENCE — FOUR INDEPENDENT LINES, ONE PUBLISHED DISSENT.** Parish & Müller
§720.10	31209	UNKNOWN	NONE	99cffd448		§720.10 ⛔ WHAT IS NOT TRANSFERABLE, AND THE LINE IS THE WHOLE DIFFERENCE.** **DF's site layout is
§720.11	31224	UNKNOWN	NONE	99cffd448		§720.11 ⛔ THE ONE PLACE WE MUST DESIGN RATHER THAN BORROW, NAMED BY THE STUDY ITSELF.**
§720.12	31231	UNKNOWN	NONE	99cffd448		§720.12 WHAT I AM CHARTERING FROM THIS, AND WHAT I AM NOT.** ⭐ **CAR-AGE** — §720.8's stage
§721	31241	OPUS-TEXT	NONE	62d1a8ff3		§721 · CAR-FOUND — THE REFUSAL RECORD LANDS AND THE SUBURB STOPS PRECEDING ITS OWN GATE; INSTITUTIONS CANNOT B
§721.1	31243	UNKNOWN	NONE	62d1a8ff3		§721.1 THE SEAL.** `refs/preserve/map-sandbox-found` = **`b83c6992e`**, base `dea9239d0`. One commit:
§721.2	31247	UNKNOWN	NONE	62d1a8ff3		§721.2 ⛔ PART 1 IS REFUTED ON TWO INDEPENDENT LEGS, AND EITHER ALONE WOULD BE ENOUGH.**
§721.3	31259	UNKNOWN	NONE	62d1a8ff3		§721.3 ⭐⭐ THE REFUSAL RECORD IS LANDED — §718.2 IS DISCHARGED.** `demand[]` and `demandTotals`
§721.4	31266	UNKNOWN	NONE	62d1a8ff3		§721.4 ⭐⭐ SATURATION CURED, AND THE DEFECT WAS SHARPER THAN THE ARITHMETIC PREDICTED.**
§721.5	31275	UNKNOWN	NONE	62d1a8ff3		§721.5 ⛔⛔ MY ADDENDUM'S SECOND LEG IS REFUTED, AND IT POINTS AT SOMETHING MUCH LARGER — TWO
§721.6	31287	UNKNOWN	NONE	62d1a8ff3		§721.6 ⭐ THE METHOD THAT SETTLED IT, AND IT IS CHEAP AND GENERAL.** The lane discriminated a
§721.7	31295	UNKNOWN	NONE	62d1a8ff3		§721.7 ⛔⛔ THE ARM HAZARD HAS A SECOND HALF, AND IT RE-LABELS EVERY FOLIO "DORMANCY" PROOF IN
§721.8	31305	UNKNOWN	NONE	62d1a8ff3		§721.8 THE DECLARED SHIFT, STATED IN FULL.** **12 of 18 leaves lose exactly one emission act per
§721.9	31312	UNKNOWN	NONE	62d1a8ff3		§721.9 ⚠ THE PERFORMANCE FIGURE I HAVE BEEN QUOTING IS STALE, AND THE MEASUREMENT IS NOISIER THAN
§721.10	31319	UNKNOWN	NONE	62d1a8ff3		§721.10 THE GATE, AND THE FLAKE THAT COST TWO LANES A CONTROL EACH.** Tip: **20 files / 529
§721.11	31327	UNKNOWN	NONE	62d1a8ff3		§721.11 WHERE THIS LEAVES THE ARC.** §718.2's ruling is **discharged in code**: refusals are
§722	31334	OPUS-TEXT	NONE	62d1a8ff3		§722 · WORDS-2 SEALS — THE PAGE SAYS ITS OWN NAME AT LAST, AND THREE OF MY PREMISES WERE WRONG ABOUT WHERE A Q
§722.1	31336	UNKNOWN	NONE	62d1a8ff3		§722.1 THE SEAL.** `refs/preserve/map-sandbox-words2` = **`730a10f76`**, base `dea9239d0`. One new
§722.2	31341	UNKNOWN	NONE	62d1a8ff3		§722.2 ⭐⭐ F0-33 IS CLOSED: 0 → 775 `<text>` ON 18 OF 18 LEAVES** (781 armed), with the floor
§722.3	31347	UNKNOWN	NONE	62d1a8ff3		§722.3 ⭐ THE CARTOUCHE SPEAKS ENGLISH, WHICH IS THE GAME-GRADE UX DOCTRINE ACTUALLY APPLIED.**
§722.4	31356	UNKNOWN	NONE	62d1a8ff3		§722.4 ⛔⛔ R1 — MY BRIEF NAMED A THING THAT DOES NOT EXIST. THE PARTITION HAS NO WARD FACES AND
§722.5	31365	UNKNOWN	NONE	62d1a8ff3		§722.5 ⛔⛔ R2 — AND THE OBVIOUS FALLBACK WAS §710.6's TRAP, WHICH WOULD HAVE PASSED EVERY
§722.6	31372	UNKNOWN	NONE	62d1a8ff3		§722.6 ⛔ R3 — "TAUGHT BUT NEVER DRAWN" IS A PROPERTY OF AN ARM, NOT A ROSTER, AND THIS AMENDS
§722.7	31379	UNKNOWN	NONE	62d1a8ff3		§722.7 ANOTHER INHERITED FIGURE OF MINE THAT DOES NOT REPRODUCE.** I briefed the byte pin as
§722.8	31386	UNKNOWN	NONE	62d1a8ff3		§722.8 THE ATTRIBUTION CONTROL, AND WHY IT IS THE MODEL.** The lane's tip gate showed one failure
§722.9	31394	UNKNOWN	NONE	62d1a8ff3		§722.9 THE HONEST NARROWING THE LANE PUT ON ITS OWN GREEN.** *"`offInk` was DISCOVERY until it
§722.10	31401	UNKNOWN	NONE	62d1a8ff3		§722.10 ⛔ ONE LIVE DEFECT REPORTED AND DELIBERATELY NOT FIXED (D1).** `letteringFragment`'s ward
§722.11	31410	UNKNOWN	NONE	62d1a8ff3		§722.11 THE DECLARED SHIFT.** **The dress page moves in words for the first time**: 0 → 775
§722.12	31416	UNKNOWN	NONE	62d1a8ff3		§722.12 WHERE THIS LEAVES THE VISIBLE DEFECTS THE OWNER NAMED.** **V3, the wordless page: CLOSED.**
§723	31423	OPUS-TEXT	NONE	1d0ae3526		§723 · THE OWNER PAUSES FOR USAGE — EVERYTHING STOPPED, HANDOFF REFRESHED, AND TWO STANDING DIRECTIVES RECORDE
§723.1	31425	UNKNOWN	NONE	1d0ae3526		§723.1 THE PAUSE.** The owner said *"Pause everything right now and prepare for handoff because I'm about to r
§723.2	31426	UNKNOWN	NONE	1d0ae3526		§723.2 ⭐⭐ TWO OWNER DIRECTIVES, AND THEY OUTRANK PRIOR SEQUENCING.** *"I want the absolute best product not co
§723.3	31427	UNKNOWN	NONE	1d0ae3526		§723.3 ⛔⛔ CAR-WEAVE PRODUCED EXACTLY THE FINDING IT WAS DISPATCHED TO FIND, AND IT IS A RED AGAINST §721.8.** 
§723.4	31428	UNKNOWN	NONE	1d0ae3526		§723.4 THE ROOFS RESEARCH IS COMPLETE AND IS THE STRONGEST ARTEFACT THE PROGRAMME HAS PRODUCED.** Full headlin
§723.5	31429	UNKNOWN	NONE	1d0ae3526		§723.5 ⛔⛔ THE TRAP THAT WOULD HAVE BITTEN US IN A YEAR, RECORDED BEFORE IT COULD.** The straight skeleton of a
§723.6	31430	UNKNOWN	NONE	1d0ae3526		§723.6 THE FIFTEEN-FIELD HANDOFF IS THE REAL DELIVERABLE OF THE RESEARCH, AND IT SHOULD PROBABLY BE BUILT FIRS
§723.7	31431	UNKNOWN	NONE	1d0ae3526		§723.7 ⭐ THE PRODUCT IDENTITY FINDING.** **No tool found, procedural or otherwise, generates market stalls or 
§723.8	31432	UNKNOWN	NONE	1d0ae3526		§723.8 WHAT A SUCCESSOR DOES FIRST, IN ORDER.** **(1) Resume CAR-WEAVE** from `$SP/WEAVE-RESUME.md` — its TODO
§724	31435	FABLE-TEXT	Fable 5	19610662d		§724 · THE DESCOPE SITTING — THE MAP LEAVES THE LAUNCH PATH AND BECOMES A MODULE; THE SPLIT SURVEYED END-TO-EN
§724.1	31437	TRAILER-FABLE	Fable 5	19610662d		§724.1 ⭐⭐⭐ THREE OWNER DIRECTIVES, VERBATIM INTENT.** (1) *"Comprehensively find and separate out everything i
§724.2	31438	TRAILER-FABLE	Fable 5	19610662d		§724.2 THE SURVEY.** Seven read-only Fable lanes (workflow `wf_01cf2434-167`, 7/7 complete, 0 errors; reports 
§724.3	31439	TRAILER-FABLE	Fable 5	19610662d		§724.3 ⭐⭐ THE SHAPE: THE CODE IS ALREADY SEPARATED; THE PROGRAM IS NOT.** The map program is an **orphan git l
§724.4	31440	TRAILER-FABLE	Fable 5	19610662d		§724.4 THE DOCKET CLASSIFIED (9/9).** MAP-MODULE, defer whole: framing trade · enclosure operator (parked stat
§724.5	31441	TRAILER-FABLE	Fable 5	19610662d		§724.5 THE TAIL DE-STALED (against the build log, not the pickup card).** LANDED already: CH-4 · CH-5 · CH-6 ·
§724.6	31442	TRAILER-FABLE	Fable 5	19610662d		§724.6 THE GPL GROUND FACTS (no legal conclusions; counsel item is the vehicle).** The module set is **clean-r
§724.7	31443	TRAILER-FABLE	Fable 5	19610662d		§724.7 JUDGMENTS (chair, vetoable) + THE OWNER'S QUESTIONS.** **J-SPLIT-1** "settlement-layer mapmaking" = the
§724.8	31444	TRAILER-FABLE	Fable 5	19610662d		§724.8 CONTINUITY.** 30-minute lane-stall wakeup ARMED this session (`11,41 * * * *`; session-scoped — **a suc
§725	31447	FABLE-TEXT	Fable 5	c08600c3a		§725 · THE OWNER RULES: STRIP THE LEGACY MAP ENTIRELY; GPL FORK 2 ELECTED, MODULE-ONLY — THE STRIP CHARTERED A
§725.1	31449	TRAILER-FABLE	Fable 5	c08600c3a		§725.1 THE RULINGS, VERBATIM INTENT (owner, in-chat).** *"We are stripping the entire legacy settlement map. L
§725.2	31450	TRAILER-FABLE	Fable 5	c08600c3a		§725.2 ⛔⛔ THE GPL ELECTION'S MECHANICS — the full statement is `docs/DESIGN_MAP_MODULE_SPLIT.md` §11.1.** The 
§725.3	31451	TRAILER-FABLE	Fable 5	c08600c3a		§725.3 THE STRIP CHARTER — doc §11.2.** Six waves, Opus implements/verifies, one gate at a time: STRIP-1 websi
§725.4	31452	TRAILER-FABLE	Fable 5	c08600c3a		§725.4 DISPATCHED:** lane **TE-STRIP-1** (Opus seat) from build tip `73f5dfc02`, own worktree + node_modules, 
§726	31454	FABLE-TEXT	Fable 5	0a082954f		§726 · Q8 AND Q9 RESOLVED BY MEASUREMENT + OWNER CLARIFICATION — THE TIER SURVIVES INTACT; THE BACKGROUNDS WER
§726.1	31456	TRAILER-FABLE	Fable 5	0a082954f		§726.1 Q8 CLOSED — CARTOGRAPHER IS NOT DEFINED BY MAP FEATURES.** Owner: *"cartographer is defined by unlimite
§726.2	31457	TRAILER-FABLE	Fable 5	0a082954f		§726.2 Q9 CLOSED — TWO ASSET FAMILIES, ONLY ONE STRIPS.** Owner asked whether the strip touches the background
§727	31459	FABLE-TEXT	Fable 5	db1d80bee		§727 · THE FMG RECONCILIATION REVIEW COLLECTED — TWELVE RANKED EMULATION CANDIDATES, THE OURS-BETTER GUARD LIS
§727.1	31461	TRAILER-FABLE	Fable 5	db1d80bee		§727.1 THE ASK (owner, in-chat):** review our simulator + realm against upstream Azgaar FMG (MIT) — *"if any o
§727.2	31462	TRAILER-FABLE	Fable 5	db1d80bee		§727.2 THE RANKED CANDIDATES (doc §1; every item engine/bridge-side, none needs a fork re-vendor):** 1 Markov 
§727.3	31463	TRAILER-FABLE	Fable 5	db1d80bee		§727.3 THE GUARD LIST (doc §2) — convergent areas where OURS IS BETTER and no lane may ever "reconcile" toward
§727.4	31464	TRAILER-FABLE	Fable 5	db1d80bee		§727.4 ⚠⚠ TWO RE-VENDOR TRIPWIRES (CONFIRMED, doc §6; banked to memory):** upstream FIXED the lake-shore bug o
§727.5	31465	TRAILER-FABLE	Fable 5	db1d80bee		§727.5 CHAIR RECOMMENDATION (vetoable):** this review is a POST-STRIP ENHANCEMENT MENU, not new launch scope —
§728	31467	FABLE-TEXT	Fable 5	a2bda7869		§728 · THE OWNER RULES ON §727: INTEGRATE IT ALL — COHESIVELY, BEFORE THE SOAK, ARCHITECTURE BEFORE IMPLEMENTA
§728.1	31469	TRAILER-FABLE	Fable 5	a2bda7869		§728.1 THE DIRECTIVE (owner, in-chat, verbatim intent):** *"Integrate it all cohesively, comprehensively and c
§728.2	31470	TRAILER-FABLE	Fable 5	a2bda7869		§728.2 THE METHOD:** Fable architects first (this sitting): a verification fan-out over every PLAUSIBLE gap an
§729	31472	FABLE-TEXT	Fable 5	943e7d674		§729 · THE WEAVE ARCHITECTURE IS SEALED — EIGHT VERIFICATION LANES, THE VOLUME, A FIVE-LENS PANEL (5/5 NOT-REF
§729.1	31474	TRAILER-FABLE	Fable 5	943e7d674		§729.1 THE ARC OF THE SITTING:** verification fan-out `wf_089ba33d-e4e` (eight lanes over every PLAUSIBLE gap)
§729.2	31475	TRAILER-FABLE	Fable 5	943e7d674		§729.2 THE PANEL'S BLOCKERS, ALL FOLDED (A1.1):** (1) D4's "display-side flagless" names were FALSE as charter
§729.3	31476	TRAILER-FABLE	Fable 5	943e7d674		§729.3 THE MAJOR FOLDS (A1.2):** per-car dormancy bars mandatory (raw-byte for every persisted surface; the sh
§729.4	31477	TRAILER-FABLE	Fable 5	943e7d674		§729.4 THE OWNER BATCH NOW STANDS AT SEVEN + ONE:** Q-W1 capture sidecar (REC grant) · Q-W2 persisted route na
§729.5	31478	TRAILER-FABLE	Fable 5	943e7d674		§729.5 STILL IN FLIGHT:** the published-materials review (`wf_6ce0f553-76f` — wiki sweep, battle-mechanics dee
§730	31480	FABLE-TEXT	Fable 5	d6ac3b0e5		§730 · THE PUBLISHED-MATERIALS REVIEW COLLECTED UNDER THE TIE-BACK LAW — ZERO KILLS, AMENDMENT A2 FOLDED, W-DE
§730.1	31482	TRAILER-FABLE	Fable 5	d6ac3b0e5		§730.1 THE ARC:** the owner ordered a qualitative review of Azgaar's published materials (wiki + Patreon) for 
§730.2	31483	TRAILER-FABLE	Fable 5	d6ac3b0e5		§730.2 THE BATTLE VERDICT:** their battle layer is a manual, unseeded, consequence-free UI toy (count×power×ph
§730.3	31484	TRAILER-FABLE	Fable 5	d6ac3b0e5		§730.3 NEW SCOPE:** wave **W-DESK** (DESK-1 realm census table · DESK-2 map↔word linkage · DESK-3 authored com
§730.4	31485	TRAILER-FABLE	Fable 5	d6ac3b0e5		§730.4 NEW OWNER ROWS:** **Q-W7** typed data export (paid-surface; REC DM-tier first) · **Q-W8** state treasur
§730.5	31486	TRAILER-FABLE	Fable 5	d6ac3b0e5		§730.5 PRODUCT SIGNALS BANKED (§A2.4):** the category leader's own wiki, nine years in: *"The map is static. O
§731	31488	FABLE-TEXT	Fable 5	ad2d35693		§731 · TWO OWNER GRANTS AND THE RETIREMENT-PATH RULING — Q-W8 GRANTED (f3cf639e REVERSED BY OWNER ORDER), Q-S1
§731.1	31490	TRAILER-FABLE	Fable 5	ad2d35693		§731.1 THE GRANTS (owner, in-chat, verbatim intent):** *"do Q-W8 regardless. do the confirmation for Q-S1. do 
§731.2	31491	TRAILER-FABLE	Fable 5	ad2d35693		§731.2 TE-STRIP-1 COLLECTED (tip `08fd4f921`, receipt in the 5a850cca scratchpad):** 15/17 arms green, arm-by-
§731.3	31492	TRAILER-FABLE	Fable 5	ad2d35693		§731.3 ⭐⭐ THE RETIREMENT-PATH RULING (chair, program-level — the cure for both blockers and for STRIP-2..6 ahe
§731.4	31493	TRAILER-FABLE	Fable 5	ad2d35693		§731.4 DISPATCH:** **TE-STRIP-3** (Opus) stacks on `08fd4f921`: the Q-S1 retirement set (fog slices + `mapEdit
§732	31495	FABLE-TEXT	Fable 5	a14806ea7		§732 · WINDOW-CLOSE CHECKPOINT — THREE LANES LIVE, EVERY RESUME PATH RECORDED (2026-08-29 ~15:20 CDT; SEAT: Fa
§732.1	31497	TRAILER-FABLE	Fable 5	a14806ea7		§732.1 THE PAUSE:** owner: *"about to run out of 5 hour usages, save the progress per running lane."* Checkpoi
§732.2	31498	TRAILER-FABLE	Fable 5	a14806ea7		§732.2 LANE STATES AT CHECKPOINT (receipts in the 5a850cca scratchpad `receipts/`; trees via `git worktree lis
§732.3	31503	TRAILER-FABLE	Fable 5	a14806ea7		§732.3 A SUCCESSOR'S FIRST ACTS:** (1) re-arm the 30-minute lane-stall wakeup; (2) survey the three receipts +
§733	31505	FABLE-TEXT	Fable 5	73671a9cd		§733 · W-COIN-0 DELIVERED COMPLETE AT THE WIRE — THE TREASURY DESIGN LANDS AS A DRAFT, PANEL PENDING (2026-08-
§733.1	31507	TRAILER-FABLE	Fable 5	73671a9cd		§733.1** The W-COIN architecture is COMPLETE (81.6KB, 45 sections, receipts throughout, two fan-out censuses f
§733.2	31508	TRAILER-FABLE	Fable 5	73671a9cd		§733.2 ⭐ TWO ENGINE DISCOVERIES from its census, docket-grade:** `economicState.wealthIndex` is read at `warDe
§733.3	31509	TRAILER-FABLE	Fable 5	73671a9cd		§733.3** Successor: panel `docs/DESIGN_W_COIN.md` (five refute lenses, the granary-regen PLAUSIBLE forced), fo
§734	31511	FABLE-TEXT	Fable 5	433f77b8b		§734 · THE OPUS LIMIT KILLED BOTH BUILD LANES MID-CAR — CHECKPOINTS HELD; DEATH STATE AND RESUME PROTOCOL RECO
§734.1	31513	FABLE-TEXT	Fable 5	433f77b8b		§734.1 THE DEATHS:** TE-STRIP-3 and TE-WEAVE-SEAM died on the Opus session limit (resets 4:20pm ET / 3:20pm CT
§734.2	31514	TRAILER-FABLE	Fable 5	433f77b8b		§734.2 DEATH STATE (CONFIRMED by worktree survey):** **TE-STRIP-3** tip `873e38d59` (3 cars on `08fd4f921`: th
§734.3	31515	TRAILER-FABLE	Fable 5	433f77b8b		§734.3 RESUME PROTOCOL:** after 3:20pm CT, message the SAME two agents to resume from their transcripts (their
§735	31517	FABLE-TEXT	Fable 5	791630985		§735 · THE W-COIN PANEL COLLECTED (ONE LENS REFUTES, ALL AMENDABLE — THE DESIGN GOES TO REVISION) + THE OWNER'
§735.1	31519	TRAILER-FABLE	Fable 5	791630985		§735.1 THE PANEL (wf_162c3f10-2a9, five lenses; reports preserved in the 5a850cca scratchpad wcoin-panel/):** 
§735.2	31520	TRAILER-FABLE	Fable 5	791630985		§735.2 ⭐⭐ NEW OWNER DIRECTIVE (verbatim intent, in-chat):** *"When it comes to an occupied or vassal settlemen
§736	31522	FABLE-TEXT	Fable 5	a1fddb5e6		§736 · OWNER DIRECTIVE: COUP AND REBELLION RISK SCALES WITH THE RULING POWER'S LEGITIMACY — JOINS THE W-SEAT C
§736.1	31524	TRAILER-FABLE	Fable 5	a1fddb5e6		§736.1 (owner, verbatim intent):** *"any attempted coup or rebellion has a scaling factor according to the leg
§737	31526	FABLE-TEXT	Fable 5	540f76766		§737 · W-COIN AMENDMENT A1 FOLDED — THE TREASURY DESIGN RE-SEALS; CARS DISPATCH AFTER THE Q10/Q11 ROWS (2026-0
§737.1	31528	TRAILER-FABLE	Fable 5	540f76766		§737.1** All §735.1 panel findings are ruled and folded as `docs/DESIGN_W_COIN.md` **AMENDMENT A1** (24 ruling
§738	31530	FABLE-TEXT	Fable 5	55072e52a		§738 · OWNER REAFFIRMATION: SETTLEMENT-LAYER MAPMAKING STAYS DEFERRED TO THE MODULE — THE BOUNDARY RESTATED FO
§738.1	31532	TRAILER-FABLE	Fable 5	55072e52a		§738.1 (owner, in-chat):** *"anything involving settlement layer mapmaking is deferred until after launch and 
§739	31534	FABLE-TEXT	Fable 5	cb0e035b4		§739 · OWNER RULING: THE MAP-COUPLED LAUNCH-TAIL MEMBERS — DWELLINGS INCLUDED — DEFER TO THE POST-LAUNCH MODUL
§739.1	31536	TRAILER-FABLE	Fable 5	cb0e035b4		§739.1 (owner, in-chat, verbatim intent):** *"some of these are directly related to settlement layer mapmaking
§739.2	31543	TRAILER-FABLE	Fable 5	cb0e035b4		§739.2 THE LAUNCH BUILD AFTER THIS RULING:** STRIP 2/4/5/6 · the WEAVE cars · W-COIN (post Q10/Q11) · W-SEAT (
§740	31545	FABLE-TEXT	Fable 5	a79c8f293		§740 · OWNER CORRECTION: THE UNDERCITY TRAIN DEFERS WITH THE MAP LAYER — §739's PROVISIONAL KEEP IS OVERRULED 
§740.1	31547	TRAILER-FABLE	Fable 5	a79c8f293		§740.1 (owner, in-chat):** the undercity/content chapters are *"part of the map layer to be deferred."* ⇒ §739
§741	31549	FABLE-TEXT	Fable 5	ee2deff8f		§741 · OWNER DIRECTIVE: ANTICIPATED FOREIGN REACTION AS A DECISION INPUT — JOINS W-SEAT AS ITS SECOND HALF (20
§741.1	31551	TRAILER-FABLE	Fable 5	ee2deff8f		§741.1 (owner, verbatim intent):** *"as part of each settlement's or maybe even each competing power's risk as
§741.2	31552	TRAILER-FABLE	Fable 5	ee2deff8f		§741.2 THE DESIGN FRAME (chair, for W-SEAT-0):** ONE derived forecast read — a typed anticipated-reaction voca
§742	31554	FABLE-TEXT	Fable 5	e6e220edf		§742 · THE W-SEAT ARCHITECTURE IS AUTHORED — ALL FIVE POLITICAL DIRECTIVES IN ONE VOLUME, PANEL DISPATCHED (20
§742.1	31556	TRAILER-FABLE	Fable 5	e6e220edf		§742.1** `docs/DESIGN_W_SEAT.md` lands this act (census receipts verbatim in `docs/DESIGN_W_SEAT_VERIFICATION.
§742.2	31557	TRAILER-FABLE	Fable 5	e6e220edf		§742.2** The five-lens skeptic panel is dispatched on the volume; blockers fold as its A1 before any implement
§743	31559	FABLE-TEXT	Fable 5	e14b9a0db		§743 · OWNER DIRECTIVE: RISINGS AS DERIVED MILITARY FORCES; THE MANY-SIDED INTERVENTION MARKET; COVERT INSTIGA
§743.1	31561	TRAILER-FABLE	Fable 5	e14b9a0db		§743.1 (owner, verbatim intent):** coups/rebellions/insurgencies are partially independent military units — bo
§743.2	31562	TRAILER-FABLE	Fable 5	e14b9a0db		§743.2** Folded into `docs/DESIGN_W_SEAT.md` as **ADDENDUM D10/D11** (landed this act): the irregular-force la
§744	31564	FABLE-TEXT	Fable 5	06c6eb971		§744 · THE W-SEAT PANEL COLLECTED AND AMENDMENT A1 FOLDED — EIGHT SEAL-BLOCKERS CAUGHT BEFORE A LINE WAS BUILT
§744.1	31566	TRAILER-FABLE	Fable 5	06c6eb971		§744.1** Panel `wf_5d834f53-17f` (five lenses; the estate lens REFUTED the volume's two central integration-co
§744.2	31567	TRAILER-FABLE	Fable 5	06c6eb971		§744.2** The D10/D11 census (`wf_7192952f-226`) is still in flight; its full architecture authors against THIS
§745	31569	FABLE-TEXT	Fable 5	2974e907b		§745 · D10/D11 FULLY ARCHITECTED — RISINGS, THE MARKET, AND INSTIGATION GROUNDED IN SIX CENSUS LANES; THE MINI
§745.1	31571	TRAILER-FABLE	Fable 5	2974e907b		§745.1** The full D10/D11 architecture lands in `docs/DESIGN_W_SEAT.md` (F1–F7, superseding the sketch; census
§745.2	31572	TRAILER-FABLE	Fable 5	2974e907b		§745.2** The D10/D11 mini-panel dispatches on F1–F7; SEAT-7/8 charter only after it folds. Sequencing unchange
§746	31574	FABLE-TEXT	Fable 5	3f6d081fc		§746 · THE D10/D11 MINI-PANEL FOLDS — THE POLITICAL ARCHITECTURE IS SEALED END TO END (2026-08-29 ~21:40 CDT; 
§746.1	31576	TRAILER-FABLE	Fable 5	3f6d081fc		§746.1** Panel `wf_aa485d16-8ab` (three lenses; the promise/flags lens REFUTED the rally spec): the rally as h
§746.2	31577	TRAILER-FABLE	Fable 5	3f6d081fc		§746.2 ⚠ OWNER-VISIBILITY NOTE the panel demanded:** your "stats dependent on the makeup" clause is delivered 
§746.3	31578	TRAILER-FABLE	Fable 5	3f6d081fc		§746.3** With A2 folded, the six-directive political architecture (§735–§745) is SEALED end to end: volume + A
§746.4	31580	TRAILER-FABLE	Fable 5	2b146f301		§746.4 (rider):** the eight panel lens reports (five W-SEAT, three D10/D11) land verbatim in `docs/DESIGN_W_SE
§747	31582	FABLE-TEXT	Fable 5	171237b70		§747 · THE STRIP PAIR LANDS — THE LEGACY MAP IS OFF THE WEBSITE AND THE RETIREMENT PATH IS LAW IN CODE; WSEAM 
§747.1	31584	TRAILER-FABLE	Fable 5	171237b70		§747.1 THE LANDING.** Both lanes chair-verified with independent log reads (two-part exits, clean trees, ances
§747.2	31585	TRAILER-FABLE	Fable 5	171237b70		§747.2 WSEAM COLLECTED (tip `c22cf17dc`, green 17/17, raw-byte dormancy 9/9 pinned, nine mutation controls — t
§747.3	31586	TRAILER-FABLE	Fable 5	171237b70		§747.3 ⚠ CALLED OUT FOR THE OWNER, per the raise law:** WSEAM raised the operation-registry walker's `EXEMPT_C
§747.4	31587	TRAILER-FABLE	Fable 5	171237b70		§747.4 INSTRUMENT FINDINGS CHARTERED:** (1) ⚠⚠ **the gate mutex was DOUBLE-ACQUIRED** — two gates ran concurre
§748	31589	FABLE-TEXT	Fable 5	e12a6b18e		§748 · THE PARALLEL RECON SWEEP COLLECTED — THE MUTEX EXONERATED, THE LAST MAP PIXEL FOUND, THE TEASER NEVER P
§748.1	31591	TRAILER-FABLE	Fable 5	e12a6b18e		§748.1 THE MUTEX VERDICT (supersedes §747.4(1)'s alarm):** the lock IS atomic and was never double-granted — t
§748.2	31592	TRAILER-FABLE	Fable 5	e12a6b18e		§748.2 ⚠ F1 — THE LAST VISIBLE LEGACY-MAP PIXEL:** `StyleOverhaulPanel.jsx` still renders a live legacy-map pr
§748.3	31593	TRAILER-FABLE	Fable 5	e12a6b18e		§748.3 THE STRIP-4 CENSUS (105 files: 25 retained · 28 presentation · 16 orphaned · 36 arch-kernel NOT in scop
§748.4	31594	TRAILER-FABLE	Fable 5	e12a6b18e		§748.4 THE TEASER VERDICT — NEVER PUBLISHED (CONFIRMED by two live fingerprints):** production (`settlementfor
§748.5	31595	TRAILER-FABLE	Fable 5	e12a6b18e		§748.5** The figure-pin sweep is READY (12 symbol-truncation edits, 11 packets, every replacement verified uni
§749	31597	FABLE-TEXT	Fable 5	94f74223a		§749 · WSEAM LANDED AND CASed; THE ACCOUNT-SWITCH CHECKPOINT — STRIP-2 FROZEN CLEAN, THE ARTIFACTS MADE DURABL
§749.1	31599	TRAILER-FABLE	Fable 5	94f74223a		§749.1 THE WEAVE SEAM IS ON THE BRANCH.** TE-WEAVE-SEAM's rebase landed green at `eba286607` (9 commits on `1a
